OPS_Code_ ,männlich_unter 1 Jahr,männlich_1 bis unter 5 Jahre,männlich_5 bis unter 10 Jahre,männlich_10 bis unter 15 Jahre,männlich_15 bis unter 18 Jahre,männlich_18 bis unter 20 Jahre,männlich_20 bis unter 25 Jahre,männlich_25 bis unter 30 Jahre,männlich_30 bis unter 35 Jahre,männlich_35 bis unter 40 Jahre,männlich_40 bis unter 45 Jahre,männlich_45 bis unter 50 Jahre,männlich_50 bis unter 55 Jahre,männlich_55 bis unter 60 Jahre,männlich_60 bis unter 65 Jahre,männlich_65 bis unter 70 Jahre,männlich_70 bis unter 75 Jahre,männlich_75 bis unter 80 Jahre,männlich_80 bis unter 85 Jahre,männlich_85 bis unter 90 Jahre,männlich_90 bis unter 95 Jahre,männlich_95 Jahre und mehr,männlich_Insgesamt,weiblich_unter 1 Jahr,weiblich_1 bis unter 5 Jahre,weiblich_5 bis unter 10 Jahre,weiblich_10 bis unter 15 Jahre,weiblich_15 bis unter 18 Jahre,weiblich_18 bis unter 20 Jahre,weiblich_20 bis unter 25 Jahre,weiblich_25 bis unter 30 Jahre,weiblich_30 bis unter 35 Jahre,weiblich_35 bis unter 40 Jahre,weiblich_40 bis unter 45 Jahre,weiblich_45 bis unter 50 Jahre,weiblich_50 bis unter 55 Jahre,weiblich_55 bis unter 60 Jahre,weiblich_60 bis unter 65 Jahre,weiblich_65 bis unter 70 Jahre,weiblich_70 bis unter 75 Jahre,weiblich_75 bis unter 80 Jahre,weiblich_80 bis unter 85 Jahre,weiblich_85 bis unter 90 Jahre,weiblich_90 bis unter 95 Jahre,weiblich_95 Jahre und mehr,weiblich_Insgesamt,Insgesamt_unter 1 Jahr,Insgesamt_1 bis unter 5 Jahre,Insgesamt_5 bis unter 10 Jahre,Insgesamt_10 bis unter 15 Jahre,Insgesamt_15 bis unter 18 Jahre,Insgesamt_18 bis unter 20 Jahre,Insgesamt_20 bis unter 25 Jahre,Insgesamt_25 bis unter 30 Jahre,Insgesamt_30 bis unter 35 Jahre,Insgesamt_35 bis unter 40 Jahre,Insgesamt_40 bis unter 45 Jahre,Insgesamt_45 bis unter 50 Jahre,Insgesamt_50 bis unter 55 Jahre,Insgesamt_55 bis unter 60 Jahre,Insgesamt_60 bis unter 65 Jahre,Insgesamt_65 bis unter 70 Jahre,Insgesamt_70 bis unter 75 Jahre,Insgesamt_75 bis unter 80 Jahre,Insgesamt_80 bis unter 85 Jahre,Insgesamt_85 bis unter 90 Jahre,Insgesamt_90 bis unter 95 Jahre,Insgesamt_95 Jahre und mehr,Insgesamt_Insgesamt
3-26x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3-300,9.161838377841544e-07,2.779200463729449e-05,0.00032739446808960045,0.0005325354983321956,0.0005619509155348827,0.0006480558325024925,0.0005392977091885255,0.0006526257096512571,0.0007217446714436194,0.0006694785710241748,0.0006721565356886769,0.0007659144314547712,0.000727895258059175,0.0007488028282289711,0.000709281142824449,0.0007348045445356863,0.0007164657255727267,0.0006943533845107273,0.0006273922667362227,0.0004822551041417786,0.00035113114389927555,0.00030088761847449976,20191,1.056089995765079e-06,3.347056264015798e-05,0.000330092210541423,0.0005146959230665041,0.0006373416261002384,0.0006731448527745565,0.000524914079853245,0.00038605664583867233,0.0002991734394121167,0.0004204118742792939,0.0005399838561527542,0.000617578811250727,0.0007339723811750457,0.0008018937366493224,0.0008158830996136744,0.000891381790994138,0.0008602133473371978,0.0007700336491035422,0.0006554405672920227,0.0004947964853961673,0.00030335557940915667,0.00017173747584941745,18867,9.811746917762352e-07,3.015310820558853e-05,0.0003285380967301333,0.0005241170545132871,0.0005998833406590977,0.0006610158988094828,0.0005311483552662473,0.00047733905175874125,0.0004327918466539331,0.000518785862190797,0.000604113935659,0.0006950547522697882,0.000730624257758042,0.0007707840744990358,0.0007525631554818953,0.0008003480832000379,0.0007791208196929547,0.0007302299460620348,0.0006419095314549837,0.0004894613583138174,0.00032016295538138466,0.0002043103649566862,39058
3-301,1.8323676755683089e-06,5.161372289783262e-05,4.752500343236136e-05,1.4523695409059882e-05,5.563870450840423e-05,4.272895598917533e-05,4.815158117754692e-05,5.702554744525547e-05,4.388987866886875e-05,4.529241918133952e-05,3.18949498481446e-05,2.650539201931786e-05,2.8636794844960393e-05,3.5476858927131565e-05,1.7990083040453798e-05,2.0921714619330818e-05,2.396579245400797e-05,1.848088856112202e-05,1.5217599661261572e-05,1.2661949081348067e-05,7.1659417122301126e-06,0.0,731,3.1682699872952374e-06,7.809797949370196e-05,4.30555057227943e-05,4.33428145740214e-05,4.944891926639781e-05,7.331280574772397e-05,8.840658187002022e-05,3.849567693548015e-05,2.4805837941205654e-05,4.0655214216019634e-05,4.0081275920616804e-05,4.3970012451508074e-05,5.8130101555203795e-05,4.436007904868592e-05,3.365355989945352e-05,4.005327871427405e-05,3.895305723791085e-05,2.8640304784916194e-05,2.0404755701573977e-05,1.1412110042086232e-05,8.750641713725673e-06,3.903124451123124e-06,969,2.452936729440588e-06,6.262568627314541e-05,4.563029121251852e-05,2.81233541446154e-05,5.252434779964449e-05,5.852744937375629e-05,7.095891583124718e-05,4.484094122582115e-05,3.0840274108356275e-05,4.248677319666009e-05,3.6109276989105314e-05,3.484821216737262e-05,4.188109212119126e-05,3.915478147494447e-05,2.4349692414335067e-05,2.8930224408134456e-05,3.049827260299298e-05,2.3297004406373813e-05,1.7902372566661867e-05,1.1943793911007026e-05,8.193146495980315e-06,2.9187194993812315e-06,1700
3-302,7.3294707022732356e-06,0.0001349897368097161,2.112222374771616e-05,0.0,0.0,7.121492664862555e-06,7.222737176632038e-06,4.22411462557448e-06,8.127755309049768e-06,1.273849289475174e-05,1.6538122143482384e-05,9.139790351488918e-06,7.810034957716472e-06,1.2055243324753444e-05,8.5526624290682e-06,9.329953816728607e-06,8.360160158374874e-06,1.085385518669071e-05,1.2814820767378165e-05,7.707273353864042e-06,0.0,0.0,331,7.392629970355554e-06,0.0001338822505606319,0.0,1.6253555465258027e-05,1.648297308879927e-05,0.0,1.8418037889587545e-06,5.499382419354306e-06,7.516920588244137e-07,8.315839271458562e-06,1.336042530687227e-05,2.0985687760947033e-05,1.852497741869132e-05,2.5348616599249095e-05,1.682677994972676e-05,1.7277884935569197e-05,1.7312469883515933e-05,1.790019049057262e-05,1.3934955113270035e-05,1.2634836118024043e-05,2.916880571241891e-06,3.903124451123124e-06,444,7.358810188321765e-06,0.0001345292519941642,1.2168077656671605e-05,7.6700056758042e-06,8.293318073628078e-06,3.442791139632723e-06,4.174053872426305e-06,5.06268691259271e-06,3.0840274108356274e-06,1.0062656809735285e-05,1.4902241297091082e-05,1.4798555851897962e-05,1.2621698995427503e-05,1.7559103032578192e-05,1.1912079742264636e-05,1.2656973178558825e-05,1.2262192077492023e-05,1.4194201360174774e-05,1.3394580913185857e-05,1.053864168618267e-05,1.8907261144569961e-06,2.9187194993812315e-06,775
3-30x,9.161838377841544e-07,1.1910859130269067e-05,5.2805559369290396e-05,9.198340425737924e-05,6.120257495924464e-05,2.1364477994587664e-05,2.6483369647650803e-05,1.900851581508516e-05,2.1132163803529396e-05,2.8307761988337203e-05,2.598847765404375e-05,2.4677433949020077e-05,1.614073891261404e-05,1.9977260366734278e-05,1.5040889099395798e-05,1.441901953494421e-05,1.5326960290353934e-05,1.1440550061646965e-05,1.788735398779869e-05,1.1560910030796062e-05,1.4331883424460225e-05,0.0,530,0.0,2.231370842677199e-05,5.023142334326002e-05,8.126777732629012e-05,3.846027054053163e-05,1.9994401567561083e-05,1.2892626522711283e-05,1.4298394290321197e-05,6.765228529419724e-06,8.315839271458562e-06,1.6700531633590337e-05,2.0985687760947033e-05,2.427410834173345e-05,2.729851018380672e-05,2.459298608036988e-05,2.0026639357137025e-05,2.236194026620808e-05,2.213114460652615e-05,2.1400109638236124e-05,1.1819685400732169e-05,1.944587047494594e-06,1.1709373353369372e-05,562,4.905873458881176e-07,1.623628903377844e-05,5.171433004085432e-05,8.69267309924476e-05,4.975990844176847e-05,2.065674683779634e-05,1.878324242591837e-05,1.5911301725291376e-05,1.13081005063973e-05,1.6212058193462405e-05,2.1207035692014233e-05,2.291389293197104e-05,1.979311887919313e-05,2.3008479835792113e-05,1.891918547300854e-05,1.6766380054714288e-05,1.8393288116238036e-05,1.6508473321072835e-05,1.970548922805227e-05,1.17096018735363e-05,6.30242038152332e-06,8.756158498143694e-06,1092
3-310,2.748551513352463e-06,3.970286376756355e-06,0.0,4.84123180301996e-06,1.1127740901680844e-05,7.121492664862555e-06,1.6853053412141422e-05,1.900851581508516e-05,4.063877654524884e-05,4.2461642982505806e-05,4.252659979752613e-05,3.9301098511402346e-05,3.1240139830865886e-05,2.3766051125942505e-05,1.4156130917078398e-05,1.8377181760223013e-05,1.588430430091226e-05,1.7014151373731383e-05,1.495062422860786e-05,7.156753828588039e-06,3.5829708561150563e-06,0.0,586,1.056089995765079e-06,0.0,2.152775286139715e-05,1.083570364350535e-05,0.0,1.3329601045040722e-05,1.8418037889587547e-05,1.869790022580464e-05,1.202707294119062e-05,1.7555660684190297e-05,2.449411306259916e-05,5.3963197099578085e-05,4.0243916461294936e-05,4.436007904868592e-05,3.02019127302788e-05,1.9241280950974786e-05,1.6591116971702768e-05,1.8225648499492122e-05,1.144657027161467e-05,7.7439318142728e-06,4.861467618736485e-06,0.0,591,1.9623493835524704e-06,2.3194698619683486e-06,9.126058242503704e-06,7.6700056758042e-06,5.528878715752052e-06,1.032837341889817e-05,1.7739728957811794e-05,1.8804265675344353e-05,2.1074187307376788e-05,2.7392787982057166e-05,3.324346135504934e-05,4.630515863335814e-05,3.528338582812688e-05,3.229260327830472e-05,2.0670961905694518e-05,1.873889535526891e-05,1.6192381845918952e-05,1.7588466902825262e-05,1.3136992818701514e-05,7.494145199063232e-06,4.4116942670663245e-06,0.0,1177
3-600,4.489300805142357e-05,0.0001866034597075487,0.0003009916884049553,0.0005131705711201158,0.0003727793202063083,0.000512747471870104,0.000570596236953931,0.0006674101108407678,0.0008111499798431668,0.0009851101171941346,0.0011068728891744997,0.0011973125360450483,0.0012157621084178639,0.0011951912667684129,0.0011947184655225957,0.0012046949458509272,0.00110131176486325,0.0011376013625401776,0.0011210298417129356,0.0010685583985607218,0.0009082831120251668,0.0008563724525812686,33061,3.4850969860247614e-05,0.00031239191797480785,0.0003659717986437516,0.00043342814574021403,0.00047251189521224575,0.0006598152517295157,0.0006483149337134816,0.0005026435531289836,0.0004953650667652887,0.0008343558735696756,0.0012970746235421828,0.0015799224928598696,0.0015426834643496392,0.0016237738825403605,0.0015217449457099045,0.0014214987151536474,0.001282926153659712,0.0012429241360635789,0.0012280179193569216,0.0012361760627731264,0.0013330144210575443,0.0011826467086903066,35433,4.0228162362825646e-05,0.0002389053957827399,0.0003285380967301333,0.0004755403518998604,0.00042295922175503197,0.0005887172848771956,0.0006146294327147733,0.0005590652833477379,0.0005952172902912761,0.0008938993465981512,0.0012047888925571328,0.001380084676381839,0.0013625697779154691,0.00137263746809844,0.0013274961806894327,0.001295449423639248,0.0011804717988447128,0.0011875300855354917,0.0011764048275099963,0.001164871194379391,0.0011835945476500796,0.0011003572512667242,68494
3-601,2.1988412106819705e-05,8.734630028863982e-05,0.00019010001372944544,0.0003437274580144172,0.0003171406156979041,0.00039880358923230307,0.00039002780753813005,0.0004625405515004055,0.0006014538928696829,0.0007218479307025986,0.0008198183405411983,0.0009925812321716963,0.0009871884186553619,0.0010884162544634538,0.001147236443071562,0.0012080876563297376,0.001155931477897966,0.0011857103422865905,0.001124500522337434,0.0009782731964154572,0.0007775046757769672,0.0006364930390806726,31194,2.0065709919536502e-05,0.0002008233758409479,0.000279860787198163,0.00029256399837464443,0.00024724459633198903,0.0003932232308287013,0.0003867787956813385,0.0003123649214193246,0.00032698604558862,0.0005821087490020993,0.0009151891335207504,0.001191187610049946,0.001186237347121027,0.0013044788080690496,0.001334493086782176,0.0012828829564660129,0.001193839069050786,0.001113391848513617,0.0010739868976584548,0.0010360565616779715,0.001077301224312005,0.0009679748638785348,29663,2.109525587318906e-05,0.0001345292519941642,0.0002281514560625926,0.000319583569825175,0.00028197281450335464,0.00039592098105776315,0.0003881870101356463,0.0003637902167191619,0.0004137736776204467,0.0006373015979499013,0.0008689153002457723,0.0010874551687297923,0.001076573552950896,0.0011778727045761647,0.001223265482944617,0.0012393971138484874,0.001172454211717122,0.001151427442945482,0.0010983556348812403,0.0010114754098360657,0.000971833222830896,0.0008843720083125131,60857
3-602,3.0234066646877096e-05,4.367315014431991e-05,4.752500343236136e-05,2.9047390818119764e-05,8.902192721344676e-05,4.9850448654037884e-05,0.00011074863670835792,0.0001330596107055961,0.00012029077857393657,0.00014861575043877031,0.00018546322689476675,0.00021204313615454288,0.00020514358488935263,0.00026865970838021964,0.0002586443086307866,0.0002677414019527876,0.00028173739733723327,0.0003282557825380244,0.0003857795001846135,0.00038866678484485807,0.0002902206393453196,0.00016201640994780757,8214,1.6897439932241265e-05,8.367640660039496e-05,2.152775286139715e-05,2.7089259108763377e-05,3.296594617759854e-05,7.997760627024433e-05,7.367215155835019e-05,5.939333012902651e-05,6.915566941184606e-05,0.00011549776765914668,0.00018036574164277563,0.00019686573756697931,0.00022166093669951338,0.00028614688353383115,0.0002851923473530612,0.00029215332709235187,0.000310542428535567,0.0003267598409551802,0.000366539087175835,0.0003342117940896682,0.00027418677369673775,0.0002068655959095256,7559,2.4038779948517764e-05,6.030621641117706e-05,3.6504232970014816e-05,2.81233541446154e-05,6.0817665873272574e-05,6.541303165302173e-05,8.974215825716555e-05,8.461919553904959e-05,8.532475836645236e-05,0.00012857839256883975,0.00018283903745277137,0.00020479291807949115,0.00021256088535481318,0.00027589992925901595,0.00026942321534710313,0.00027796028110315546,0.0002942926098598086,0.0003275466248657722,0.00037582102985265705,0.00035737704918032786,0.0002798274649396354,0.0001955542064585425,15773
3-603,2.290459594460386e-05,4.764343652107627e-05,2.6402779684645198e-05,3.388862262113972e-05,7.789418631176591e-05,8.545791197835066e-05,0.00012760169012049932,0.00011193903757772372,0.00012191632963574652,0.00012455415274868368,0.00016656251587364402,0.00017365601667828942,0.0002155569648329746,0.00025109349667843604,0.00026808172924217217,0.00031863205913494364,0.00034945469462006976,0.00034937679803644957,0.00035267454653555323,0.00028682067266879753,0.00013615289253237215,5.786300355278842e-05,8222,1.5841349936476185e-05,6.694112528031596e-05,3.587958810232859e-05,3.2507110930516054e-05,3.296594617759854e-05,7.997760627024433e-05,5.525411366876264e-05,3.739580045160928e-05,4.8859983823586896e-05,7.114662487803435e-05,0.00010799677123055084,0.00011692026038241918,0.00013414638820431646,0.00014185475827656707,0.00017862274100479176,0.0002014444311806136,0.00022578346139752028,0.0002082931257084814,0.00018314512434583472,0.00013449986835315915,7.875577542353106e-05,8.19656134735856e-05,4338,1.9623493835524704e-05,5.566727668724037e-05,3.042019414167901e-05,3.32366912618182e-05,5.528878715752052e-05,8.262698735118535e-05,8.661161785284582e-05,6.292196591365226e-05,7.196063958616464e-05,9.224102075590679e-05,0.00013641282418106452,0.00014655344021073142,0.00017899864029879005,0.00020586534589919257,0.00023176002204435464,0.00026957709107579834,0.00029555027058570516,0.00028249546402695663,0.0002649293551771472,0.00019929742388758782,9.894799998991612e-05,7.588670698391202e-05,12560
3-604,9.161838377841545e-06,3.176229101405084e-05,7.92083390539356e-05,7.261847704529941e-05,0.00015022450217269141,9.970089730807577e-05,0.00015890021788590483,0.00017952487158691538,0.00024708376139511297,0.00027175451508803714,0.00038510198705537553,0.0005154841758239749,0.0007476806799520568,0.0010281400378396865,0.0012445598431264759,0.001464520023353157,0.00138081978615825,0.0013353175354004353,0.001159741279447724,0.0008753260451888447,0.00047832660929136004,0.00031246021918505745,31030,5.280449978825396e-06,5.578427106692997e-05,5.740734096372573e-05,0.00010835703643505351,9.889783853279562e-05,6.664800522520361e-05,8.10393667141852e-05,7.259184793547685e-05,8.343781852950993e-05,0.00015984891044025902,0.00034180421410081555,0.00041771511828932667,0.00048228820521075674,0.0006507769838461066,0.000822354938055877,0.0009125864679605185,0.0009034945220459877,0.0008416344110658327,0.0006564359212286848,0.0005094691983074211,0.00030627245998039856,0.0002615093382252493,16871,7.358810188321765e-06,4.175045751543027e-05,6.996644652586172e-05,8.9483399551049e-05,0.00012439977110442117,8.262698735118535e-05,0.00011478648149172337,0.0001092093891144999,0.000135183201508295,0.00020404831864185438,0.0003628122592714867,0.0004687800595665742,0.0006285032386132196,0.0008719002885142274,0.001073138242663429,0.0012334795679468237,0.001172768626898596,0.0011012848837926906,0.0008992400378448429,0.0006651053864168619,0.00036680086620465723,0.0002743596329418358,47901
3-605,1.8323676755683089e-06,1.1910859130269067e-05,6.336667124314848e-05,5.325354983321956e-05,0.00011684127946764888,7.121492664862555e-05,0.00013000926917937667,0.00019430927277642605,0.00027146702732226225,0.0004005548321349714,0.0007111392521697425,0.0012567211733297261,0.0018889871217730237,0.0028116271788560677,0.0033918679516108056,0.0036528182821858666,0.0035068085144329803,0.0034532860339925144,0.0034573318528655674,0.0030641916776862326,0.002147991028240976,0.0012961312795824605,83027,3.1682699872952374e-06,1.673528132007899e-05,2.8703670481862867e-05,9.210348096979548e-05,7.142621671813017e-05,6.664800522520361e-05,9.393199323689649e-05,7.919110683870201e-05,0.0001262842658825015,0.0002540950888501227,0.0005266234308458819,0.0007764704471550402,0.0010067367038571558,0.001426347157103901,0.0020269798000978542,0.0023203414110063267,0.0024194176662213516,0.0024891028522163526,0.002545368854529271,0.0023097295574465242,0.001813327421788709,0.0012646123221638922,49416,2.452936729440588e-06,1.3916819171810092e-05,4.867231062668642e-05,7.15867196408392e-05,9.399093816778489e-05,6.885582279265446e-05,0.00010956891415119049,0.00011861152195217207,0.00017219153043832253,0.0003119423611017938,0.0006161503613220351,0.0010273061997833682,0.0014928027630046528,0.0022380792359570066,0.0028377026433080124,0.003095040882845248,0.0030328488404996936,0.002996210765376023,0.002985317221026298,0.0026306791569086652,0.0019310616048987452,0.0012725617017302169,132443
3-606,3.6647353511366178e-06,7.94057275351271e-06,5.2805559369290396e-05,2.9047390818119764e-05,6.676644541008507e-05,9.970089730807577e-05,0.00010111832047284852,0.00011193903757772372,0.0001462995955628958,0.00020098511011719413,0.00020672652679352982,0.0002677958572986253,0.0002421110836892106,0.0002669375307623977,0.00027191568136554755,0.0002954485375297392,0.0002959496696064705,0.00029276074260317105,0.00028913439356396985,0.00026810300880941344,0.00016123368852517754,6.943560426334611e-05,7776,0.0,2.7892135533464985e-05,6.458325858419146e-05,4.33428145740214e-05,6.043756799226399e-05,6.664800522520361e-05,6.630493640251517e-05,4.289518287096359e-05,6.765228529419724e-05,0.00010625794624641495,0.0001625518412336126,0.0001858732344541023,0.00022804885994733796,0.0002486114320310969,0.00026491392023415974,0.0002870484974522973,0.0002968367232111169,0.0002851012158134839,0.0002630222777629719,0.00020093465181244687,0.0001254258645634013,6.635311566909311e-05,6262,1.9623493835524704e-06,1.623628903377844e-05,5.779836886919012e-05,3.57933598204196e-05,6.35821052311486e-05,8.262698735118535e-05,8.139405051231293e-05,6.653817085121849e-05,9.252082232506883e-05,0.00014367237778344267,0.00018398536370639376,0.00022866155655029433,0.0002357962857782138,0.00025934997007888476,0.0002690728600605659,0.00029193226448208403,0.00029633630853939056,0.00028912971031486444,0.00027561926109824747,0.00022950819672131148,0.0001380230063553607,6.713054848576832e-05,14038
3-607,0.0,1.9851431883781776e-05,5.808611530621944e-05,8.714217245435929e-05,0.00018917159532857436,0.00011394388263780088,0.00015890021788590483,0.0001689645850229792,0.00025033486351873287,0.0004005548321349714,0.0006910572467097996,0.0011580114375336458,0.002029047082014739,0.0031488295564255997,0.004097610061705985,0.0044789432837762,0.004257829568660323,0.0039499232456429835,0.00394589689462186,0.00376555355288786,0.003032984829701395,0.0022335119371376328,97544,3.1682699872952374e-06,1.673528132007899e-05,4.30555057227943e-05,0.00014628199918732221,8.241486544399635e-05,6.664800522520361e-05,0.0001215590500712778,6.489271254838081e-05,8.268612647068551e-05,0.00015892492829898584,0.00033401063267180674,0.0005456278817846229,0.0008259584759437199,0.0013439641531563416,0.002043806580047581,0.0024727009418018006,0.0026188717463376913,0.0027888496784312143,0.002887770608741049,0.0028933774710275056,0.0027214495729686846,0.0023848090396362286,54346,1.4717620376643528e-06,1.855575889574679e-05,5.171433004085432e-05,0.000115050085137063,0.00013545752853592527,8.951256963045079e-05,0.00013774377779006804,0.00010053049726434097,0.0001356972060767676,0.0002543616026905308,0.000507249367227908,0.0008654768309513227,0.001488786767869744,0.002401560540053424,0.003263734671737242,0.0036391263532482314,0.0035434590952137207,0.0033995112257618585,0.0033982309364847005,0.00326440281030445,0.0028310472353802753,0.0023466504775025102,151890
3-608,6.046813329375419e-05,0.00019851431883781778,0.00021650279341409065,0.0003534099216204571,0.0003616515793046275,0.0003347101552485401,0.0003731747541259886,0.0004350838064341714,0.0005071719312847055,0.0006199399875445848,0.0007324025520685057,0.0008509144817236183,0.001083512183133865,0.0012162018337058403,0.0013324458225700043,0.0014170220766498115,0.0013373469533347008,0.0013235836379013103,0.0012635947227500179,0.001132969183018014,0.0008957427140287641,0.0008100820497390378,34818,3.907532984330793e-05,0.00039048989746850977,0.0003013885400595601,0.00037924962752268726,0.00035713108359065085,0.00029991602351341626,0.0002910049986554832,0.000261770603161265,0.00026534729676501803,0.0004878625705922356,0.0008517271133131071,0.0010213034710327556,0.0009664927873958609,0.0010963276679175234,0.0011597534488427058,0.001130130746467458,0.001093931690764663,0.0010987462381122394,0.0010354169326127966,0.0010356489863193256,0.0010286865481246403,0.0009328467438184266,27129,5.0530496626476114e-05,0.0002783363834362018,0.0002524876113759358,0.0003656036038800002,0.0003593771165238834,0.0003167367848462105,0.0003266197155173583,0.0003211189984558805,0.00034181303803428205,0.0005400292487891269,0.0007938309306335057,0.0009323090186695716,0.0010309633224901465,0.0011665702934287579,0.0012623300973935144,0.0012969288101146639,0.001231249850652789,0.0012169984818375936,0.001145494256171875,0.0010770491803278688,0.0009819170954413333,0.0009018843253088006,61947
3-60a,9.161838377841544e-07,3.970286376756355e-06,1.584166781078712e-05,3.388862262113972e-05,2.7819352254202115e-05,7.121492664862555e-06,3.12985277654055e-05,1.05602865639362e-05,1.7881061679909488e-05,9.907716695918021e-06,8.269061071741192e-06,1.553764359753116e-05,1.4578731921070745e-05,2.101056693742743e-05,2.1824035163829198e-05,1.526719715464681e-05,1.8671024353703886e-05,1.3200634686515728e-05,6.6743858163427944e-06,6.606234303312036e-06,0.0,0.0,444,0.0,3.347056264015798e-05,3.587958810232859e-05,3.792496275226873e-05,1.098864872586618e-05,1.3329601045040722e-05,5.525411366876264e-06,1.3198517806450336e-05,2.2550761764732413e-06,6.4678749889122145e-06,1.224705653129958e-05,1.4989776972105024e-05,1.0220677196519349e-05,1.1211888111206331e-05,1.208076509211152e-05,1.0995017686271307e-05,9.738264309477712e-06,1.2041946330021582e-05,5.723285135807335e-06,1.2227260759378105e-06,0.0,0.0,258,4.905873458881176e-07,1.623628903377844e-05,2.433615531334321e-05,3.57933598204196e-05,1.935107550513218e-05,1.032837341889817e-05,1.669621548970522e-05,1.2295096787725155e-05,7.196063958616464e-06,7.826510852016333e-06,1.0316936282601519e-05,1.5275928621314026e-05,1.2621698995427503e-05,1.6953616721109977e-05,1.7868119613396955e-05,1.3478854553789917e-05,1.4777513529285258e-05,1.2651353386242733e-05,6.182114267624242e-06,3.51288056206089e-06,0.0,0.0,702
3-60x,4.5809191889207724e-06,7.94057275351271e-06,1.056111187385808e-05,4.3571086227179646e-05,3.3383222705042533e-05,5.697194131890044e-05,6.981979270744303e-05,6.124966207082996e-05,9.428196158497731e-05,9.624639076034648e-05,0.00010277261617735482,0.000135268897202036,0.00014110129823607757,0.0001474184040855564,0.0001568971176642856,0.00013627387089888452,0.00012205833831227316,0.00011176537367916649,9.477627859206768e-05,8.643156546833246e-05,8.95742714028764e-05,0.00012729860781613453,3556,4.224359983060316e-06,2.231370842677199e-05,6.458325858419146e-05,3.2507110930516054e-05,5.49432436293309e-05,3.9988803135122166e-05,5.7095917457721395e-05,6.379283606450996e-05,5.4873520294182204e-05,7.66905177256734e-05,0.00014919141592674033,0.0001768793682708393,0.00018461098186213073,0.0001803651565715801,0.00017991710869323226,0.00015667900202936613,0.00013813908261222087,9.893923471152866e-05,9.754468579289024e-05,8.885142818481423e-05,9.334017827974051e-05,7.806248902246248e-05,3483,4.415286112993058e-06,1.3916819171810092e-05,3.3462213555846915e-05,3.8350028379021e-05,4.423102972601642e-05,4.819907595485812e-05,6.261080808639456e-05,6.292196591365226e-05,6.73345984699112e-05,8.441450990389044e-05,0.0001266690510252742,0.00015514615006022056,0.00016063980539635003,0.00016105935885054478,0.00016624358346189913,0.0001448154983157185,0.0001290674319951404,0.00010568508621434479,9.620915328990227e-05,8.782201405152225e-05,9.201533757024047e-05,9.048030448081818e-05,7039
3-610,3.6647353511366178e-06,7.94057275351271e-06,3.168333562157424e-05,3.872985442415968e-05,2.7819352254202115e-05,8.545791197835066e-05,5.537431835417896e-05,5.9137604758042716e-05,9.10308594613574e-05,8.633867406442847e-05,8.74157884726926e-05,7.67742389525069e-05,7.497633559407812e-05,6.475387843010422e-05,6.252291155042959e-05,6.022061099888465e-05,5.239033699248254e-05,4.869567462136913e-05,4.698767614705327e-05,4.624364012318425e-05,4.299565027338068e-05,2.314520142111537e-05,1760,2.112179991530158e-06,0.0,2.152775286139715e-05,2.16714072870107e-05,3.846027054053163e-05,9.997200783780541e-05,0.00011971724628231905,5.389394770967221e-05,4.961167588241131e-05,8.131042843203927e-05,0.0001124502463328416,0.00013390867428413823,0.00011434382613606021,0.0001028568865854146,9.146864998313008e-05,8.521138706860263e-05,6.311837978365183e-05,6.248793771254443e-05,6.1711944073053e-05,6.480448202470396e-05,5.930990494858512e-05,8.19656134735856e-05,2209,2.9435240753287056e-06,4.638939723936697e-06,2.737817472751111e-05,3.06800227032168e-05,3.317327229451231e-05,9.295536077008352e-05,9.18291851933787e-05,5.5689556038519815e-05,6.270855735365776e-05,8.329643692503097e-05,0.00010030354719195922,0.0001040672637327018,9.26547448982519e-05,8.052967942527239e-05,7.427532074588538e-05,7.068179826987396e-05,5.706635543755903e-05,5.5233957466767056e-05,5.4608676030680806e-05,5.690866510538642e-05,5.3570573242948224e-05,6.713054848576832e-05,3969
