OPS_Code_ ,männlich_unter 1 Jahr,männlich_1 bis unter 5 Jahre,männlich_5 bis unter 10 Jahre,männlich_10 bis unter 15 Jahre,männlich_15 bis unter 18 Jahre,männlich_18 bis unter 20 Jahre,männlich_20 bis unter 25 Jahre,männlich_25 bis unter 30 Jahre,männlich_30 bis unter 35 Jahre,männlich_35 bis unter 40 Jahre,männlich_40 bis unter 45 Jahre,männlich_45 bis unter 50 Jahre,männlich_50 bis unter 55 Jahre,männlich_55 bis unter 60 Jahre,männlich_60 bis unter 65 Jahre,männlich_65 bis unter 70 Jahre,männlich_70 bis unter 75 Jahre,männlich_75 bis unter 80 Jahre,männlich_80 bis unter 85 Jahre,männlich_85 bis unter 90 Jahre,männlich_90 bis unter 95 Jahre,männlich_95 Jahre und mehr,männlich_Insgesamt,weiblich_unter 1 Jahr,weiblich_1 bis unter 5 Jahre,weiblich_5 bis unter 10 Jahre,weiblich_10 bis unter 15 Jahre,weiblich_15 bis unter 18 Jahre,weiblich_18 bis unter 20 Jahre,weiblich_20 bis unter 25 Jahre,weiblich_25 bis unter 30 Jahre,weiblich_30 bis unter 35 Jahre,weiblich_35 bis unter 40 Jahre,weiblich_40 bis unter 45 Jahre,weiblich_45 bis unter 50 Jahre,weiblich_50 bis unter 55 Jahre,weiblich_55 bis unter 60 Jahre,weiblich_60 bis unter 65 Jahre,weiblich_65 bis unter 70 Jahre,weiblich_70 bis unter 75 Jahre,weiblich_75 bis unter 80 Jahre,weiblich_80 bis unter 85 Jahre,weiblich_85 bis unter 90 Jahre,weiblich_90 bis unter 95 Jahre,weiblich_95 Jahre und mehr,weiblich_Insgesamt,Insgesamt_unter 1 Jahr,Insgesamt_1 bis unter 5 Jahre,Insgesamt_5 bis unter 10 Jahre,Insgesamt_10 bis unter 15 Jahre,Insgesamt_15 bis unter 18 Jahre,Insgesamt_18 bis unter 20 Jahre,Insgesamt_20 bis unter 25 Jahre,Insgesamt_25 bis unter 30 Jahre,Insgesamt_30 bis unter 35 Jahre,Insgesamt_35 bis unter 40 Jahre,Insgesamt_40 bis unter 45 Jahre,Insgesamt_45 bis unter 50 Jahre,Insgesamt_50 bis unter 55 Jahre,Insgesamt_55 bis unter 60 Jahre,Insgesamt_60 bis unter 65 Jahre,Insgesamt_65 bis unter 70 Jahre,Insgesamt_70 bis unter 75 Jahre,Insgesamt_75 bis unter 80 Jahre,Insgesamt_80 bis unter 85 Jahre,Insgesamt_85 bis unter 90 Jahre,Insgesamt_90 bis unter 95 Jahre,Insgesamt_95 Jahre und mehr,Insgesamt_Insgesamt
3-824,0.00014427844520670428,0.0004561033139163637,0.0009058155393164655,0.0009968480613678655,0.004226446129946084,0.007937139130573097,0.0067853928600649085,0.005619918227611844,0.005664293938197006,0.0058261992777374795,0.006186413969184789,0.006273943701071568,0.0066834826680088255,0.00662132260249951,0.005849371863859729,0.00554437596947973,0.004922282144278884,0.004314357759193966,0.003143794586323658,0.0017089804388532787,0.00046275178655243306,0.00018948006669698348,37463,0.00014560279557367502,0.000515441401301708,0.000576915152264392,0.0006126457285979423,0.0012151167086757691,0.0018039756405837067,0.0017135060613941027,0.0012014746223685477,0.001144199774220312,0.0015864145229038597,0.002612073796625517,0.0034612803221579468,0.0032670900652545624,0.0037163972056950463,0.0037254885366328422,0.0038197631649187222,0.0034488354492965075,0.0031852449631331,0.001981720690918662,0.0008466061476385279,0.00014960745045103246,2.5054179663522365e-05,20037,0.00014490838806466324,0.00048145286800353813,0.0007658355499693081,0.0007997189427068406,0.0024744080289286004,0.0043762800285525585,0.003717303887976623,0.0025834709464341004,0.0024462366567534165,0.003144380666762642,0.004299321001481025,0.004892573710382239,0.005070434137902628,0.00533564471326798,0.004927855751160176,0.004775239306338243,0.004243152935255218,0.0037544116731554776,0.0025206232813932174,0.0011997668377654908,0.0002559652246543908,6.590406251471073e-05,57500
3-825,0.0004572204249508234,0.0034338063776274807,0.00525169458749771,0.008402005088672008,0.010257698985652928,0.009257344637261607,0.00800174543867783,0.007630714657674798,0.00703414543957106,0.006954976900787817,0.006211202119032696,0.006588566246553032,0.006905875261164986,0.006981896647647325,0.0071699885321696,0.007492506183708548,0.0071863244582701736,0.00619671517095931,0.005137012869983684,0.003397232004459011,0.0017782890083229215,0.0009474003334849174,49861,0.0005017696339769724,0.003730397938234395,0.0063598027499622255,0.009081571976863614,0.010271020287522886,0.010031023784901758,0.008083046264663657,0.004934963146173937,0.0036434177060239653,0.004826846460312595,0.006984527024673807,0.007440314487519576,0.007341138290818997,0.0073352278976367615,0.007127683883580599,0.007200098952535333,0.0068536883884656626,0.005858698726039964,0.004736518880534239,0.00297590047745392,0.001217260619578855,0.0007140441204103874,49206,0.000478410781184072,0.0035605119075610495,0.005723305369617959,0.008750681841295082,0.010265449525420004,0.009706535734060934,0.008050925985785893,0.005778137578697492,0.004620131280963776,0.005608856719723933,0.006619483345981673,0.007006881309960319,0.007111376554905676,0.007138269825343213,0.0071516332794035456,0.007362099450401094,0.00703300851426734,0.006029087112886156,0.004922244804881397,0.003148444736211642,0.0014078087355991495,0.0007720190180294685,99067
3-826,0.0001077008112106384,0.0018178974940380782,0.002636024996437804,0.003977898454410815,0.002558713332724116,0.0019723552148117516,0.0016472577522022528,0.0017787814573633819,0.0018068593423031993,0.0018619012338974635,0.0021459455439759483,0.002501557690053609,0.002467777459145115,0.0025366947473094274,0.0024868586966110225,0.00229268855070641,0.002025449080443524,0.001737143105306158,0.0015158007306875648,0.001190758607664616,0.0007536243380996768,0.0006442322267697438,15825,0.00014560279557367502,0.001983138950770978,0.002994464361753273,0.00319837108312161,0.0017652033267925025,0.0011605193611398368,0.000979655232605776,0.0006523631738641724,0.0006035526297893176,0.0010253105226154208,0.0016115703787665313,0.002093387452459331,0.002466674808947203,0.0022511255627813906,0.0021225636642151677,0.0017332968771361053,0.0015818537263044227,0.0015036453052468945,0.0012375432856309768,0.0009360588726720328,0.00061203047911786,0.00042592105427988024,12559,0.00012572933670316368,0.0018884895442619401,0.0027885767735523663,0.003577933304364709,0.0020970369202696054,0.0015010106805248868,0.001243411213543485,0.0010046831458354836,0.0009501710913168887,0.001332727073174556,0.001863819174436759,0.0023010949821688684,0.0024672543043084273,0.0024103044834803853,0.0023287974049074392,0.002043213048691618,0.0018209906748500567,0.0016213476066651753,0.0013665829779885492,0.0010403638538170883,0.0006601208425297447,0.0004801581697500353,28384
3-827,0.0,0.0,0.0,0.0,2.284565475646532e-05,0.0,1.090899173643876e-05,0.0,0.0,3.878960903953049e-06,0.0,0.0,3.90162444133615e-06,1.4084923638586492e-06,2.594531764852397e-06,7.860646459564835e-06,6.483511781189258e-06,2.7142861020408717e-06,2.3870877648623067e-06,0.0,0.0,0.0,25,0.0,0.0,0.0,2.7028488026379805e-05,1.6420496063186068e-05,6.894174422612891e-05,6.0560505288357064e-05,0.0001314112868215599,0.0002805244617330631,0.0006580014782498964,0.001313952273454048,0.0018409025536130909,0.0019715950727570925,0.0013357742701137804,0.0013625707732800717,0.0011278636017420854,0.0007204031831204226,0.0005338630579179341,0.00026629371784219516,9.264746521327286e-05,1.700084664216278e-05,0.0,5870,0.0,0.0,0.0,1.3867958544049259e-05,1.910739790678456e-05,4.0026951480663646e-05,4.094421673713382e-05,9.030859737847042e-05,0.00019971749053157535,0.0004176353288129892,0.000693708481965251,0.0009041137174142348,0.0009329434055523519,0.0005919770620665181,0.0005926646186566709,0.0005073555669752899,0.00033553762914703537,0.00026611992362563424,0.0001439091025828363,5.4706349520753514e-05,1.1226544940982053e-05,0.0,5895
3-828,0.00012192544665355291,0.0004300402674068572,0.0008243939178048731,0.000617096418942012,0.0010052088092844741,0.0007953045221015127,0.0007145389587367388,0.000948683443927137,0.001176559571732316,0.0012102358020333512,0.0014129245413306987,0.0017674384172635242,0.002147844254955551,0.0030423435059346825,0.0037594765272711233,0.004369209323774787,0.003926414734688214,0.0036629290947041565,0.003764437405187858,0.003298194054498511,0.002743457020275139,0.0018190086402910413,22559,5.15209892029927e-05,0.000515441401301708,0.0005631790772104778,0.00090995909688812,0.000952388771664792,0.001137538779731127,0.0009654057019496921,0.0006781761052041216,0.0005865511472600411,0.0008855978799733194,0.0013234507236235954,0.0014893413020550352,0.0015332205045887567,0.001649761050738135,0.002183498506250053,0.0024721858745255813,0.0026177176717175777,0.002688628165069906,0.002886912902343488,0.0028241503189149384,0.002349517005946896,0.001841482205268894,16141,8.843673683358124e-05,0.0004665240969026532,0.0007132208938645465,0.0007673603727707257,0.0009744772932460125,0.0009940026284364805,0.0008662934278067261,0.000762785117143152,0.0007565056459529368,0.0010048904669391037,0.0013656863367846027,0.0016308579034607464,0.0018576489002388994,0.0024260067928190197,0.0030756870172665898,0.003523181576678193,0.0033232206020104298,0.003179756825223517,0.0032938579595017644,0.0030182813528691595,0.0024833117409452303,0.0018358988843383702,38700
3-82a,0.00015443889909450036,0.001628940406844156,0.0019032304028334724,0.0030570007215281205,0.003358311249200402,0.0030539693648698085,0.0025472495704584506,0.0026191912473640523,0.0026472590363977107,0.0026376934146880734,0.0024646503277347526,0.00257250198952492,0.0030549719375662057,0.003518413924918906,0.003906067571985284,0.0042906028591791386,0.00396531580537535,0.0033548576221225173,0.002926569599721188,0.002139680360774523,0.0015865775538940563,0.001136880400181901,24667,0.00022624434389140272,0.001572533088717075,0.0027197428606749907,0.0035497414274645476,0.0034811451653954466,0.003125359071584511,0.0025756026660871856,0.0017083467286802788,0.001582838023475647,0.0022354022822736203,0.003219974607476547,0.0035827287545143662,0.0031798513452210627,0.002969569891328643,0.0031178327507849594,0.0031638771165752007,0.0029286285191695498,0.002633448520840662,0.00232129678847712,0.0020478284552313073,0.0013532673927161573,0.0009144775577185664,21841,0.00018859400505474554,0.001604842893345127,0.002250738066703692,0.0033098194391797567,0.0034297779242678282,0.003095417581171322,0.00256440094300996,0.0019932397564248116,0.0018894485013320552,0.002383229589676853,0.0028634280231481326,0.0030686498568486616,0.003113930307274075,0.0032755017280391425,0.003564066163991108,0.0037881097339685804,0.003487494232946999,0.002997098677130858,0.0026019872740073594,0.002085443772248035,0.00143250713446931,0.0009697312055736007,46508
3-82b,0.0,6.515761627376624e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.950812220668075e-06,0.0,2.594531764852397e-06,0.0,1.2967023562378516e-06,0.0,0.0,0.0,0.0,0.0,5,4.480086017651539e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3466301218135696e-06,0.0,0.0,0.0,0.0,2.180968000837492e-06,0.0,0.0,0.0,0.0,1.3794911057310959e-06,1.032146193186803e-06,0.0,0.0,0.0,6,2.131005706833283e-06,3.7321927752212257e-06,0.0,0.0,0.0,0.0,0.0,1.6126535246155435e-06,0.0,0.0,0.0,0.0,2.059477716451108e-06,0.0,1.4688094638331373e-06,0.0,6.990367273896571e-07,6.841129142047154e-07,5.534965483955242e-07,0.0,0.0,0.0,11
3-82x,4.673808788386195e-05,0.00025411470346768834,0.00033586418873531867,0.0006930467474271827,0.0006168326784245637,0.0007793984316594824,0.0006872664793956419,0.0008610333431295211,0.0008740156818582918,0.000787429063502469,0.0008357147663008644,0.0009006841498096842,0.0009227341803759995,0.0009183370212358393,0.0010728388847664663,0.0010808388881901648,0.0010269882661403783,0.0009798572828367547,0.0008307065421720828,0.0006310790299808603,0.0004495303069366493,0.00022737608003638017,6838,4.9280946194166925e-05,0.0003756606823046346,0.0006593316025878765,0.0007117501846946682,0.0006814505866222218,0.0009536941284614501,0.0008015360994047258,0.0005608445991134431,0.0004641404730492499,0.0005881451569288457,0.0007883713640724288,0.000942823356451149,0.0008571204243291343,0.0009011597997580351,0.0008767846715019592,0.0009227974923344336,0.0008751002877062817,0.0007394072326718673,0.0007028915575602128,0.0004951847278640446,0.00033321659418639047,0.00023801470680346248,6107,4.7947628403748864e-05,0.00030603980756814054,0.00047353190494285466,0.0007026432328984958,0.0006544283783073712,0.0008805929325746003,0.0007563905302491563,0.0006547373309939106,0.0005822067451253802,0.0006613747186663037,0.0008107195512124018,0.0009213797779898538,0.0008917538512233298,0.0009107339416407971,0.000987774364427785,0.0010103561505430665,0.0009569812797964406,0.0008606140460695319,0.0007621647471406369,0.0005508363468986216,0.00037272129204060417,0.0002353716518382526,12945
3-840,3.0481361663388228e-05,8.470490115589611e-05,0.00011195472957843955,0.00012341928378840238,0.00010280544640409394,0.0002704035375145143,0.00025636130580631086,0.00024232674926399694,0.00020589792505315528,0.0002754062241806665,0.00021955218436717623,0.0002436782460101543,0.00031212995530689204,0.00031268530477662017,0.00031523560942956625,0.0003314572590449839,0.0003825271950901662,0.00034742862106123157,0.00034493418202260334,0.0002510496871091744,0.00021154367385254084,0.00018948006669698348,2297,1.3440258052954617e-05,6.115406456121959e-05,0.00010988860043131276,0.000135142440131899,0.00012315372047389553,0.00014937377915661266,0.00016386960254496618,8.917194462891565e-05,9.52083021639487e-05,0.00010140433740152512,0.00015514135276927315,0.0001949566940458308,0.0002071919600795617,0.00018981121766557037,0.00019126769860950074,0.000249008847137863,0.0002517619545220845,0.0002634828011946393,0.0002425543553988987,0.0002028660014152699,0.0002006099903775208,0.00018790634747641776,1620,2.237555992174947e-05,7.464385550442451e-05,0.00011107538511005232,0.00012943427974445974,0.00011464438744070736,0.00020013475740331824,0.00020041116613439184,0.00013707554959232118,0.0001270929485200934,0.00016534367966657593,0.00018554612409191052,0.00021974986187151539,0.00026258340884751627,0.0002583029886205364,0.00026144808456229847,0.00029468721057506104,0.0003222559313266319,0.0003057984726495077,0.0002900321913592547,0.0002225982497741005,0.00020432311792587337,0.00018829732147060207,3917
3-841,2.0320907775592152e-05,0.0001303152325475325,0.0003053310806684715,0.00031329510500132914,0.0005140272320204697,0.00046127662281887736,0.0004636321487986473,0.0007785391306141179,0.000928641661974435,0.0010007719132198866,0.0009879848296522932,0.0009346140321655284,0.0009929634203200502,0.0009169285288719807,0.0008367364941648981,0.0008188173395380036,0.0008091422702924193,0.0008142858306122615,0.0008116098400531843,0.0007001752741393487,0.0005222484448234602,0.00034106412005457026,6190,2.0160387079431926e-05,0.00014851701393439043,0.0003021936511861101,0.00041443681640449036,0.000476194385832396,0.0004940825002872572,0.0004702345116507725,0.00046697939424090036,0.0003621315778735906,0.0006850426348903031,0.0010479956687067227,0.0012432484259643965,0.0010926649684195834,0.00109984070049209,0.001018965969583358,0.0009895253533321615,0.001137478710190141,0.0011918803153516669,0.0012592183556878996,0.0010334984481549577,0.0007310364056129996,0.0005261377729339697,7832,2.024455421491619e-05,0.00013809113268318536,0.0003039957908275116,0.00036518957499329715,0.0004920154960997024,0.0004803234177679638,0.000467626054313581,0.0005644287336154402,0.0005253175205497194,0.0008010616204535833,0.0010196678891537425,0.0010861921743934905,0.0010400362468078095,0.0009978817584702182,0.0009158027006999611,0.0008949490902439662,0.0009604764634333888,0.0010015413063957032,0.001051643441951496,0.0008969954895558033,0.0006601208425297447,0.0004801581697500353,14022
3-842,0.0,0.0,0.0,9.493791060646337e-06,0.0,0.0,0.0,5.155888282212701e-06,4.201998470472557e-06,0.0,0.0,0.0,1.950812220668075e-06,2.8169847277172985e-06,2.594531764852397e-06,0.0,1.2967023562378516e-06,1.3571430510204358e-06,0.0,0.0,0.0,0.0,10,0.0,0.0,1.3736075053914095e-05,0.0,0.0,1.149029070435482e-05,0.0,0.0,0.0,2.2534297200338916e-06,0.0,0.0,4.361936001674984e-06,0.0,1.6926345009690333e-06,1.627508804822634e-06,3.0332765605070423e-06,0.0,1.032146193186803e-06,1.597370089884015e-06,0.0,0.0,11,0.0,0.0,5.84607290052907e-06,4.62265284801642e-06,0.0,6.671158580110608e-06,0.0,1.6126535246155435e-06,1.210409033524699e-06,1.4253765488497924e-06,0.0,0.0,3.089216574676662e-06,1.5702309338634433e-06,2.203214195749706e-06,7.258305679188695e-07,2.0971101821689713e-06,6.841129142047154e-07,5.534965483955242e-07,9.432129227716123e-07,0.0,0.0,21
3-843,3.2513452440947444e-05,0.0002150201337034286,0.00041728581024691106,0.0007784908669729996,0.001210819702092662,0.0011134263309421177,0.0012872610248997737,0.0015261429315349595,0.0018908993117126506,0.002214886676157191,0.0021813571866158153,0.0022517103745242103,0.0023273189792570137,0.002170486732706179,0.002253350837774307,0.002279587473273802,0.002297756575253473,0.0020723574389082057,0.0019168314751844323,0.0015016917063778138,0.0009916109711837853,0.0006821282401091405,15183,3.584068814121231e-05,0.00019219848862097585,0.0005494430021565638,0.001081139521055192,0.0012972191889916995,0.0014477766287487074,0.0013465806469999395,0.0009996644318925807,0.0008993784257987297,0.0013565646914604028,0.001975677635265846,0.0023203042602831666,0.0023314547928952787,0.0024302931607647796,0.0025169475029409526,0.0025600713499860034,0.002625300863118845,0.002389278595126258,0.0021437676432489896,0.0015718121684458707,0.000972448427931711,0.0005010835932704473,16116,3.4096091309332525e-05,0.00020527060263716743,0.00047353190494285466,0.0009337758752993167,0.001261088261847781,0.0013075470817016791,0.001323144688242114,0.0011643358447724224,0.0011849904438206804,0.0016719666918008065,0.0020727675123780997,0.00228539856346376,0.0023292692973062032,0.0022854711242382415,0.0023677208556990175,0.0024046766715152147,0.0024487256560459685,0.0022295239873931674,0.0020385277877407156,0.0015430963416543577,0.000978954718853635,0.000546062232264746,31299
3-844,0.0,6.515761627376624e-06,1.017770268894905e-05,9.493791060646337e-06,1.142282737823266e-05,1.5906090442030255e-05,5.999945455041318e-05,5.155888282212701e-05,3.361598776378045e-05,1.9394804519765244e-05,3.1870478375880424e-05,2.467627807697765e-05,2.1458934427348825e-05,1.5493416002445144e-05,1.4269924706688185e-05,1.7031400662390476e-05,1.5560428274854217e-05,9.500001357143051e-06,3.5806316472934603e-06,1.3819248831697671e-05,0.0,0.0,130,0.0,8.736294937317085e-06,0.0,3.603798403517307e-05,0.0,4.596116281741928e-05,3.2061443976189035e-05,1.4079780730881417e-05,5.100444758782966e-06,1.577400804023724e-05,2.532920045212623e-05,1.278404551120202e-05,3.2714520012562374e-05,2.1287239364363032e-05,1.5233710508721298e-05,8.137544024113171e-06,1.9716297643295775e-05,1.9312875480235342e-05,1.1353608125054832e-05,7.986850449420074e-06,1.0200507985297668e-05,0.0,133,0.0,7.464385550442451e-06,5.84607290052907e-06,2.31132642400821e-05,4.77684947669614e-06,3.335579290055304e-05,4.309917551277244e-05,2.5802456393848696e-05,1.3314499368771689e-05,1.7104518586197508e-05,2.8416973960022333e-05,1.883570244612989e-05,2.6773210313864403e-05,1.8057655739429597e-05,1.4688094638331374e-05,1.3064950222539653e-05,1.7475918184741425e-05,1.4366371198299021e-05,7.748951677537339e-06,1.0375342150487736e-05,6.735926964589232e-06,0.0,263
3-845,8.128363110236861e-06,6.515761627376624e-06,8.14216215115924e-05,7.59503284851707e-05,6.853696426939596e-05,6.362436176812102e-05,8.18174380232907e-05,9.796187736204131e-05,4.201998470472557e-05,4.266856994348354e-05,4.6035135431827274e-05,4.3183486634710884e-05,3.5114619972025353e-05,1.5493416002445144e-05,1.0378127059409589e-05,1.572129291912967e-05,1.685713063109207e-05,9.500001357143051e-06,4.774175529724613e-06,6.9096244158488355e-06,6.610739807891901e-06,0.0,190,0.0,8.736294937317085e-06,0.00013736075053914095,2.7028488026379805e-05,4.9261488189558204e-05,6.894174422612891e-05,4.9873357296294054e-05,2.1119671096322128e-05,2.890252029977014e-05,3.8308305240576155e-05,4.749225084773668e-05,3.835213653360606e-05,3.0533552011724885e-05,4.789628856981682e-05,3.216005551841163e-05,1.7902596853048974e-05,2.7299489044563384e-05,1.9312875480235342e-05,1.8578631477362453e-05,6.38948035953606e-06,0.0,0.0,235,4.262011413666566e-06,7.464385550442451e-06,0.00010522931220952325,5.0849181328180614e-05,5.732219372035368e-05,6.671158580110607e-05,6.249380449352005e-05,4.515429868923521e-05,3.268104390516687e-05,3.991054336779419e-05,4.680442769886031e-05,4.081068863328143e-05,3.295164346321773e-05,2.9834387743405423e-05,1.9828927761747354e-05,1.6694103062134e-05,2.167013854907937e-05,1.4366371198299021e-05,1.2176924064701532e-05,6.602490459401286e-06,2.2453089881964108e-06,0.0,425
3-846,8.128363110236861e-06,0.0,8.14216215115924e-05,5.6962746363878024e-05,4.569130951293064e-05,3.181218088406051e-05,5.45449586821938e-06,3.6091217975488906e-05,1.260599541141767e-05,1.1636882711859146e-05,2.1246985583920283e-05,3.701441711546648e-05,3.9016244413361505e-05,2.2535877821738388e-05,2.464805176609777e-05,3.0132478094998533e-05,1.9450535343567773e-05,2.307143186734741e-05,1.3128982706742687e-05,1.1516040693081393e-05,1.9832219423675704e-05,0.0,185,0.0,1.747258987463417e-05,0.00012362467548522686,2.7028488026379805e-05,3.2840992126372136e-05,2.298058140870964e-05,1.0687147992063011e-05,9.386520487254279e-06,8.500741264638277e-06,1.577400804023724e-05,3.1661500565157786e-05,2.8764102400204545e-05,3.0533552011724885e-05,4.0800542115029146e-05,3.0467421017442597e-05,2.766764968198478e-05,4.0949233566845075e-05,3.44872776432774e-05,2.1675070056922864e-05,7.986850449420074e-06,3.4001693284325558e-06,0.0,209,4.262011413666566e-06,7.464385550442451e-06,9.938323930899418e-05,4.160387563214778e-05,3.821479581356912e-05,2.6684634320442432e-05,8.619835102554488e-06,1.7739188770770978e-05,9.683272268197591e-06,1.4253765488497924e-05,2.6745387256491606e-05,3.296247928072731e-05,3.501112117966884e-05,3.061950321033714e-05,2.7172975080913043e-05,2.9033222716754783e-05,2.9359542550365597e-05,2.8732742396598043e-05,1.7711889548656775e-05,9.432129227716122e-06,8.981235952785643e-06,0.0,394
3-84x,0.00045925251572838263,0.001922149680076104,0.002401937834591976,0.002250028481373182,0.002090377410216577,0.002067791757463933,0.0018545285951945892,0.0020262640949095913,0.0020799892428839156,0.0019200856474567592,0.002060957601640267,0.002233203165966477,0.0022141718704582654,0.002369084156010248,0.0024998313554352846,0.0025678111767911795,0.0024416905367958745,0.0025025717860816836,0.002395442572039325,0.001877114632972267,0.0012494298236915694,0.0009852963468243141,17804,0.00034496662335916847,0.0018084130520246364,0.0019917308828175436,0.0020992125700488315,0.00211003374411941,0.0022520969780535447,0.001912999490579279,0.0012554471151702596,0.001084694585367844,0.0014061401453011485,0.00219730813922195,0.0023842244878391765,0.0023227309208919285,0.0024090059214004166,0.0023510693218459873,0.002517756121060615,0.0024812202264947606,0.0024113504528179555,0.0023976756067729432,0.0018353782332767331,0.001217260619578855,0.0009520588272138499,17615,0.00040489108429832374,0.0018735607731610554,0.0022273537751015754,0.0021726468385677173,0.0021018137697463015,0.002174797697116058,0.0018898988462350715,0.0014965424708432242,0.001371393434983484,0.0015949963581629177,0.002132944633705206,0.0023073735496509117,0.002265425488096219,0.002386751019472434,0.0024352860910353416,0.0025454878016914757,0.002459910243684203,0.0024573335878233372,0.0023966400545526196,0.0018524701803234467,0.0012281840165434365,0.0009603163395000706,35419
3-900,1.8288816998032935e-05,7.167337790114286e-05,0.0001221324322673886,0.0002753199407587438,0.0003198391665905145,0.00015906090442030252,0.00023454332233343334,0.00025779441411063504,0.0002815338975216613,0.0004887490738980842,0.0005417981323899672,0.0007464574118285739,0.0009793077347753738,0.0011155259521760503,0.0012116463341860695,0.0011358634134071186,0.0013394935339937006,0.0014847144978163568,0.0016112842412820572,0.0016836451493284998,0.001679127911204543,0.0011747764135212975,8368,3.360064513238654e-05,4.368147468658542e-05,0.00032966580129393825,0.00024325639223741823,0.00011494347244230248,0.00014937377915661266,0.00017099436787300818,0.00015722421816150917,0.00016831467703983788,0.0004101242090461683,0.0009973372678024701,0.0018153344625906867,0.0030664410091775134,0.0036685009171252294,0.003923526773246219,0.003932061272451484,0.0041191895691685635,0.00460750029314186,0.004704522348545448,0.004218654407383684,0.0035497767788835884,0.0023425657985393414,24071,2.5572068481999394e-05,5.971508440353961e-05,0.0002104586244190465,0.0002588685594889195,0.00020062767802123788,0.00015343664734254398,0.0001961012485831146,0.00018868046238001857,0.00020092789956510003,0.00043901597704573605,0.0007823025772523795,0.0012714099151137676,0.001964741741494357,0.002245430235424724,0.0023882841881926816,0.002382901754477649,0.0026206886909838243,0.0030333566615837076,0.003270057607920757,0.0031805139755858767,0.002914411066678941,0.0020524408040295625,32439
3-901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5411642639867135e-06,3.084534759622206e-06,1.950812220668075e-06,1.4084923638586492e-06,5.189063529704794e-06,1.3101077432608057e-06,3.890107068713554e-06,1.3571430510204358e-06,0.0,4.606416277232557e-06,1.3221479615783803e-05,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2534297200338916e-06,3.1661500565157786e-06,3.196011377800505e-06,2.180968000837492e-06,0.0,0.0,1.627508804822634e-06,3.0332765605070423e-06,5.517964422924383e-06,4.128584772747212e-06,4.792110269652045e-06,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4253765488497924e-06,3.3431734070614508e-06,3.1392837410216484e-06,2.059477716451108e-06,7.851154669317216e-07,2.9376189276662746e-06,1.451661135837739e-06,3.495183636948285e-06,3.4205645710235766e-06,2.213986193582097e-06,4.716064613858061e-06,4.4906179763928215e-06,0.0,35
3-902,0.0,6.515761627376624e-06,0.0,0.0,0.0,1.5906090442030255e-05,0.0,0.0,0.0,0.0,0.0,3.084534759622206e-06,0.0,0.0,0.0,0.0,0.0,1.3571430510204358e-06,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1661500565157786e-06,3.196011377800505e-06,0.0,0.0,0.0,0.0,0.0,1.3794911057310959e-06,0.0,0.0,0.0,0.0,3,0.0,3.7321927752212257e-06,0.0,0.0,0.0,6.671158580110608e-06,0.0,0.0,0.0,0.0,1.6715867035307254e-06,3.1392837410216484e-06,0.0,0.0,0.0,0.0,0.0,1.3682258284094307e-06,0.0,0.0,0.0,0.0,7
3-903,0.0,0.0,2.03554053778981e-05,1.8987582121292674e-05,2.284565475646532e-05,0.0,2.181798347287752e-05,5.155888282212701e-06,2.9413989293307896e-05,7.757921807906098e-06,3.1870478375880424e-05,1.850720855773324e-05,2.34097466480169e-05,1.971889309402109e-05,3.502617882550736e-05,3.930323229782417e-05,4.668128482456265e-05,1.628571661224523e-05,1.1935438824311534e-05,1.3819248831697671e-05,1.3221479615783803e-05,0.0,184,0.0,8.736294937317085e-06,0.0,0.0,8.210248031593034e-06,1.149029070435482e-05,1.0687147992063011e-05,4.693260243627139e-06,6.800593011710622e-06,6.760289160101674e-06,6.332300113031557e-06,1.917606826680303e-05,3.707645601423736e-05,4.789628856981682e-05,3.3852690019380664e-05,4.5570246535033754e-05,5.00490632483662e-05,3.1728295431815207e-05,1.8578631477362453e-05,1.5973700898840148e-05,3.4001693284325558e-06,0.0,200,0.0,3.7321927752212257e-06,1.169214580105814e-05,9.24530569603284e-06,1.433054843008842e-05,6.671158580110608e-06,1.5084711429470354e-05,4.83796057384663e-06,1.3314499368771689e-05,7.126882744248962e-06,1.838745373883798e-05,1.883570244612989e-05,2.9862426888541067e-05,3.218973414420059e-05,3.451702240007873e-05,4.209817293929443e-05,4.823353418988634e-05,2.3943951997165037e-05,1.5497903355074678e-05,1.5091406764345797e-05,6.735926964589232e-06,0.0,384
